PONDNew,POND1,POND2x,POND1_POP,POND2x_POP,Type_Logement,Type_Batiment,Mode_Occupation,Consommation_Elec_An,An_Construction,An_ConstructionCode,Source_Energie_Chauf,Territoire_HQ,Region_Administrative,Nombre_Pieces,Nombre_Etages,Superficie_Totale,Presence_SousSol,Nombre_Personnes,Presence_Garage,Chauffage_Logement,Nombre_Refrigerateur,Nombre_Logement,Climatisation,Spa_Presence,Spa_Logement,Spa_Saison,Spa_Utilisation_SaisonChaude,Spa_Utilisation_SaisonFroide,Piscine_Presence,Piscine_Type,Piscine_Minuterie,Piscine_Toile,Piscine_Chauffee,Piscine_ChaufType,Vehicule_Presence,Vehicule_BornePresence,ChaufEau_Presence,ChaufEau_ChaufType,ChaufEau_Type,Congelateur_Nombre,Refrigerateur_Nombre,LaveLinge_Type,SecheLinge_Presence,LaveVaisselle_Presence,Cuisiniere_Presence,Cuisiniere_Energie,Eclairage_LED,Vintage,Territoire,Typo,Source
0.7755833333333333,1.1422672,,426.65532,,Duplex,Plex,Locataire,[20000 - 25000),[1980 - 1990),[1971 - 1986),Electricite,Laurentides,Laval,5,Un étage,,Aucun Sous-sol ou vide sanitaire,4,Pas de Garage,Plinthes électriques,2,.,"Fenêtre, mobile, portable",Non,Aucun,Aucun,Aucun,Aucun,Oui,Hors_Terre,Oui,Non,Non,Aucun,Aucune_VE_Aucune_VHR,Aucun,Logement,Electrique,Ne sait pas,Aucun,2,Frontale,Oui,Oui,Oui,Electrique,0%,1971-85,1_Laurentides,duplex,elec
0.8831308888888889,1.302805,,486.6188,,Duplex,Plex,Locataire,[20000 - 25000),[1980 - 1990),[1971 - 1986),Electricite,Montmorency,Capitale-Nationale,10,Trois étages et plus,,Aucun Sous-sol ou vide sanitaire,3,Pas de Garage,Plinthes électriques,1,.,"Fenêtre, mobile, portable",Non,Aucun,Aucun,Aucun,Aucun,Non,Aucun,Aucun,Aucun,Aucun,Aucun,Aucune_VE_Aucune_VHR,Aucun,Logement,Electrique,40 gallons,Aucun,1,Traditionnelle,Oui,Oui,Oui,Electrique,Plus de 50 %,1971-85,2_Montmorency,duplex,elec
1.2477767156862745,0.722333,,269.80308,,Maison individuelle,Maison,Proprietaire,[10000 - 15000),,,Electricite,Montmorency,Saguenay-Lac-Saint-Jean,6,Trois étages et plus,[3000 - 3500),Sous sol 6 pied,1,Garage non chauffé,Plinthes électriques,1,.,"Fenêtre, mobile, portable",Non,Aucun,Aucun,Aucun,Aucun,Non,Aucun,Aucun,Aucun,Aucun,Aucun,Aucune_VE_Aucune_VHR,Aucun,Logement,Electrique,40 gallons,2,1,Traditionnelle,Oui,Oui,Non,Aucun,0%,1946-70,2_Montmorency,individuelle,elec
1.1564316825396825,0.9783619,,365.43405,,Collective,Collective,Locataire,[10000 - 15000),,,Electricite,Montmorency,Capitale-Nationale,5,Un étage,,Aucun Sous-sol ou vide sanitaire,3,Pas de Garage,Plinthes électriques,1,10,"Fenêtre, mobile, portable",Non,Aucun,Aucun,Aucun,Aucun,Non,Aucun,Aucun,Aucun,Aucun,Aucun,Aucune_VE_Aucune_VHR,Aucun,Logement,Ne sait pas,Ne sait pas,Aucun,1,Frontale,Oui,Oui,Oui,Electrique,0%,1971-85,2_Montmorency,immeuble,elec
1.048262105263158,1.0942894,1.0331058,408.73483,87.063505,Collective,Collective,Locataire,[5000 - 10000),[2010 - 2020),>= 2013,Electricite,Montmorency,Capitale-Nationale,4,Un étage,[500 - 1000),Aucun Sous-sol ou vide sanitaire,2,Pas de Garage,"Unités convecteurs, plancher ou plafond radiant",1,40,Murale,Non,Aucun,Aucun,Aucun,Aucun,Non,Aucun,Aucun,Aucun,Aucun,Aucun,Une_VE_Une_VHR,Oui,Central,Ne sait pas,Non definit,1,1,Frontale,Oui,Oui,Oui,Electrique,Ne sait pas,post-2012,2_Montmorency,immeuble,elec
0.9239194941995359,1.5408074,,575.51656,,Maison individuelle,Maison,Locataire,[15000 - 20000),[2010 - 2020),[1986 - 2013),Electricite,Richelieu,Montérégie,8,Deux étages,,Sous sol 6 pied,5 et plus,Pas de Garage,Plinthes électriques,2,.,"Fenêtre, mobile, portable",Non,Aucun,Aucun,Aucun,Aucun,Non,Aucun,Aucun,Aucun,Aucun,Aucun,Aucune_VE_Aucune_VHR,Aucun,Logement,Electrique,60 gallons,1,2,Traditionnelle,Oui,Oui,Oui,Electrique,Plus de 50 %,1986-2012,4_Richelieu,individuelle,elec
0.9258860344827586,1.342625,,501.49222,,Duplex,Plex,Proprietaire,[20000 - 25000),< 1950,< 1946,Electricite,Richelieu,Montérégie,3,Deux étages,,Aucun Sous-sol ou vide sanitaire,2,Pas de Garage,Plinthes électriques,2,.,"Fenêtre, mobile, portable",Non,Aucun,Aucun,Aucun,Aucun,Oui,Hors_Terre,Non,Non,Non,Aucun,Aucune_VE_Aucune_VHR,Aucun,Logement,Electrique,40 gallons,Aucun,2,Traditionnelle,Oui,Oui,Oui,Electrique,Plus de 50 %,pre-1945,4_Richelieu,duplex,elec
0.9239194941995359,0.976209,,364.62987,,Maison individuelle,Maison,Proprietaire,[15000 - 20000),[1990 - 2000),[1986 - 2013),Electricite,Richelieu,Montérégie,8,Trois étages et plus,,,2,Pas de Garage,Plinthes électriques,1,.,Murale,Non,Aucun,Aucun,Aucun,Aucun,Non,Aucun,Aucun,Aucun,Aucun,Aucun,Aucune_VE_Aucune_VHR,Aucun,Logement,Electrique,40 gallons,1,1,Traditionnelle,Oui,Oui,Oui,Electrique,Plus de 50 %,1986-2012,4_Richelieu,individuelle,elec
1.0321124563636364,1.0227155,,382.00081,,Maison individuelle,Maison,Proprietaire,[20000 - 25000),[1990 - 2000),[1986 - 2013),Electricite,Laurentides,Laval,7,Trois étages et plus,[2000 - 2500),Sous sol 6 pied,4,Pas de Garage,"Unités convecteurs, plancher ou plafond radiant",2,.,"Fenêtre, mobile, portable",Non,Aucun,Aucun,Aucun,Aucun,Oui,Hors_Terre,Oui,Non,Non,Aucun,Aucune_VE_Aucune_VHR,Aucun,Logement,Electrique,40 gallons,1,2,Frontale,Oui,Oui,Oui,Electrique,25 à 50 %,1986-2012,1_Laurentides,individuelle,elec
0.9137235953079179,0.9206104,,343.86292,,Maison individuelle,Maison,Proprietaire,[15000 - 20000),,,Electricite,Montmorency,Saguenay-Lac-Saint-Jean,3,Un étage,[500 - 1000),Aucun Sous-sol ou vide sanitaire,1,Pas de Garage,Plinthes électriques,1,.,Murale,Oui,Exterieur,Printemps_Hiver,Ne sais pas,Constant,Non,Aucun,Aucun,Aucun,Aucun,Aucun,Aucune_VE_Aucune_VHR,Aucun,Logement,Electrique,23-40 gallons,1,1,Traditionnelle,Oui,Oui,Oui,Electrique,0%,1986-2012,2_Montmorency,individuelle,elec
1.1564316825396825,0.9783619,,365.43405,,Collective,Collective,Locataire,[10000 - 15000),,,Electricite,Montmorency,Capitale-Nationale,5,Un étage,,Aucun Sous-sol ou vide sanitaire,2,Pas de Garage,Plinthes électriques,1,6,"Fenêtre, mobile, portable",Non,Aucun,Aucun,Aucun,Aucun,Non,Aucun,Aucun,Aucun,Aucun,Aucun,Aucune_VE_Aucune_VHR,Aucun,Logement,Electrique,40 gallons,Aucun,1,Traditionnelle,Oui,Oui,Oui,Electrique,Plus de 50 %,1971-85,2_Montmorency,immeuble,elec
0.8998915873493976,1.2279602,,458.66307,,Maison individuelle,Maison,Proprietaire,[15000 - 20000),[1970 - 1980),[1971 - 1986),Electricite,Montmorency,Capitale-Nationale,8,Trois étages et plus,[2000 - 2500),Sous sol 6 pied,1,Pas de Garage,Plinthes électriques,2,.,"Fenêtre, mobile, portable",Non,Aucun,Aucun,Aucun,Aucun,Non,Aucun,Aucun,Aucun,Aucun,Aucun,Aucune_VE_Aucune_VHR,Aucun,Logement,Electrique,40 gallons,1,2,Traditionnelle,Oui,Oui,Oui,Electrique,Plus de 50 %,1971-85,2_Montmorency,individuelle,elec
1.1564316825396825,1.4930844,,557.69123,,Collective,Collective,Locataire,[5000 - 10000),,,Electricite,Montmorency,Capitale-Nationale,4,Un étage,,Aucun Sous-sol ou vide sanitaire,1,Pas de Garage,Plinthes électriques,1,16,"Fenêtre, mobile, portable",Non,Aucun,Aucun,Aucun,Aucun,Non,Aucun,Aucun,Aucun,Aucun,Aucun,Aucune_VE_Aucune_VHR,Aucun,Logement,Electrique,Ne sait pas,1,1,Traditionnelle,Oui,Non,Oui,Electrique,0%,1971-85,2_Montmorency,immeuble,elec
0.9239194941995359,1.3548633,,506.0634,,Maison individuelle,Maison,Proprietaire,[15000 - 20000),[1990 - 2000),[1986 - 2013),Electricite,Richelieu,Montérégie,6,Trois étages et plus,,Sous sol 6 pied,3,Pas de Garage,Plinthes électriques,1,.,Murale,Non,Aucun,Aucun,Aucun,Aucun,Non,Aucun,Aucun,Aucun,Aucun,Aucun,Aucune_VE_Aucune_VHR,Aucun,Logement,Electrique,60 gallons,Aucun,1,Traditionnelle,Oui,Oui,Oui,Electrique,0%,1986-2012,4_Richelieu,individuelle,elec
2.11659794,1.1993188,,447.96503,,Collective,Collective,Locataire,[0 - 5000),[1960 - 1970),[1946 - 1971),Electricite,Montmorency,Saguenay-Lac-Saint-Jean,4,Un étage,,Aucun Sous-sol ou vide sanitaire,1,Pas de Garage,Plinthes électriques,1,14,"Fenêtre, mobile, portable",Non,Aucun,Aucun,Aucun,Aucun,Non,Aucun,Aucun,Aucun,Aucun,Aucun,Aucune_VE_Aucune_VHR,Aucun,Logement,Electrique,60 gallons,Aucun,1,Frontale,Oui,Non,Oui,Electrique,Plus de 50 %,1946-70,2_Montmorency,immeuble,elec
2.5757122499999996,0.9783619,,365.43405,,Collective,Collective,Locataire,[10000 - 15000),,,Electricite,Montmorency,Capitale-Nationale,5,Un étage,,Aucun Sous-sol ou vide sanitaire,2,Pas de Garage,Plinthes électriques,1,6,"Fenêtre, mobile, portable",Non,Aucun,Aucun,Aucun,Aucun,Non,Aucun,Aucun,Aucun,Aucun,Aucun,Aucune_VE_Aucune_VHR,Aucun,Logement,Electrique,Ne sait pas,Aucun,1,Traditionnelle,Oui,Oui,Oui,Electrique,1 à 24 %,pre-1945,2_Montmorency,immeuble,elec
1.7271132857142857,1.6972066,,633.93419,,Triplex,Plex,Locataire,,,,Electricite,Montmorency,Capitale-Nationale,4,Un étage,[2500 - 3000),Aucun Sous-sol ou vide sanitaire,1,Pas de Garage,Plinthes électriques,1,.,"Fenêtre, mobile, portable",Non,Aucun,Aucun,Aucun,Aucun,Non,Aucun,Aucun,Aucun,Aucun,Aucun,Aucune_VE_Aucune_VHR,Aucun,Logement,Electrique,40 gallons,Aucun,1,Traditionnelle,Oui,Oui,Oui,Electrique,Plus de 50 %,1986-2012,2_Montmorency,triplex,elec
1.1876296060606062,1.6972066,,633.93419,,Duplex,Plex,Locataire,,,,Electricite,Montmorency,Capitale-Nationale,5,Deux étages,[1000 - 1500),Aucun Sous-sol ou vide sanitaire,2,Pas de Garage,Plinthes électriques,1,.,"Fenêtre, mobile, portable",Non,Aucun,Aucun,Aucun,Aucun,Non,Aucun,Aucun,Aucun,Aucun,Aucun,Aucune_VE_Aucune_VHR,Aucun,Logement,Electrique,60 gallons,1,1,Frontale,Oui,Oui,Oui,Electrique,0%,pre-1945,2_Montmorency,duplex,elec
1.1564316825396825,1.1993188,,447.96503,,Collective,Collective,Locataire,[5000 - 10000),[1970 - 1980),[1971 - 1986),Electricite,Montmorency,Saguenay-Lac-Saint-Jean,4,Un étage,,Aucun Sous-sol ou vide sanitaire,2,Pas de Garage,Plinthes électriques,1,4,"Fenêtre, mobile, portable",Non,Aucun,Aucun,Aucun,Aucun,Non,Aucun,Aucun,Aucun,Aucun,Aucun,Aucune_VE_Aucune_VHR,Aucun,Logement,Electrique,40 gallons,1,1,Traditionnelle,Oui,Oui,Oui,Electrique,0%,1971-85,2_Montmorency,immeuble,elec
1.7114857076923078,0.4844273,,180.94144,,Collective,Collective,Locataire,[5000 - 10000),[1960 - 1970),[1946 - 1971),Electricite,Richelieu,Montérégie,4,Un étage,,Aucun Sous-sol ou vide sanitaire,1,Pas de Garage,Plinthes électriques,1,4,"Fenêtre, mobile, portable",Non,Aucun,Aucun,Aucun,Aucun,Non,Aucun,Aucun,Aucun,Aucun,Aucun,Aucune_VE_Aucune_VHR,Aucun,Logement,Electrique,40 gallons,Aucun,1,Traditionnelle,Oui,Non,Oui,Electrique,0%,1946-70,4_Richelieu,immeuble,elec
0.759683875,1.2243401,,457.31088,,Triplex,Plex,Locataire,[10000 - 15000),< 1950,< 1946,Electricite,Laurentides,Lanaudière,5,Un étage,,Aucun Sous-sol ou vide sanitaire,2,Pas de Garage,Plinthes électriques,1,.,"Fenêtre, mobile, portable",Non,Aucun,Aucun,Aucun,Aucun,Non,Aucun,Aucun,Aucun,Aucun,Aucun,Aucune_VE_Aucune_VHR,Aucun,Logement,Electrique,40 gallons,1,1,Traditionnelle,Oui,Non,Oui,Electrique,0%,pre-1945,1_Laurentides,triplex,elec
0.8998915873493976,0.9045421,,337.86113,,Maison individuelle,Maison,Proprietaire,[25000 - 30000),[1980 - 1990),[1971 - 1986),Electricite,Montmorency,Saguenay-Lac-Saint-Jean,7,Deux étages,[2000 - 2500),Aucun Sous-sol ou vide sanitaire,3,Garage chauffé à autre source,"Unités convecteurs, plancher ou plafond radiant",2,.,"Fenêtre, mobile, portable",Non,Aucun,Aucun,Aucun,Aucun,Oui,Hors_Terre,Oui,Oui,Oui,Propane,Aucune_VE_Aucune_VHR,Aucun,Logement,Electrique,60 gallons,1,2,Frontale,Oui,Oui,Oui,Electrique,Plus de 50 %,1971-85,2_Montmorency,individuelle,elec
1.0630750987124462,0.8312855,,310.49863,,Maison individuelle,Maison,Proprietaire,[15000 - 20000),< 1950,[1946 - 1971),Electricite,Richelieu,Centre-du-Québec,6,Deux étages,[3000 - 3500),Sous sol 6 pied,1,Pas de Garage,Plinthes électriques,1,.,"Fenêtre, mobile, portable",Non,Aucun,Aucun,Aucun,Aucun,Non,Aucun,Aucun,Aucun,Aucun,Aucun,Aucune_VE_Aucune_VHR,Aucun,Logement,Electrique,23-40 gallons,1,1,Traditionnelle,Oui,Oui,Oui,Electrique,Plus de 50 %,1946-70,4_Richelieu,individuelle,elec
1.0798335952380953,1.0530959,,393.34839,,Triplex,Plex,Locataire,[5000 - 10000),,,Electricite,Laurentides,Outaouais,4,Un étage,[1000 - 1500),Aucun Sous-sol ou vide sanitaire,2,Pas de Garage,Plinthes électriques,1,.,Murale,Non,Aucun,Aucun,Aucun,Aucun,Non,Aucun,Aucun,Aucun,Aucun,Aucun,Aucune_VE_Aucune_VHR,Aucun,Logement,Electrique,41-59 gallons,Aucun,1,Frontale,Oui,Oui,Oui,Electrique,Plus de 50 %,1986-2012,1_Laurentides,triplex,elec
0.35987066666666667,0.9783619,,365.43405,,Triplex,Plex,Locataire,[10000 - 15000),,,Electricite,Montmorency,Capitale-Nationale,5,Un étage,,Aucun Sous-sol ou vide sanitaire,4,Pas de Garage,Plinthes électriques,1,.,"Fenêtre, mobile, portable",Non,Aucun,Aucun,Aucun,Aucun,Non,Aucun,Aucun,Aucun,Aucun,Aucun,Aucune_VE_Aucune_VHR,Aucun,Central,Electrique,Non definit,1,1,Traditionnelle,Oui,Non,Oui,Electrique,0%,1971-85,2_Montmorency,triplex,elec
1.169911213740458,1.4930844,,557.69123,,Collective,Collective,Locataire,[0 - 5000),[1990 - 2000),[1986 - 2013),Electricite,Montmorency,Capitale-Nationale,4,Un étage,,Aucun Sous-sol ou vide sanitaire,1,Pas de Garage,Plinthes électriques,1,50,"Fenêtre, mobile, portable",Non,Aucun,Aucun,Aucun,Aucun,Non,Aucun,Aucun,Aucun,Aucun,Aucun,Aucune_VE_Aucune_VHR,Aucun,Logement,Electrique,40 gallons,Aucun,1,Aucun,Non,Non,Oui,Electrique,Plus de 50 %,1986-2012,2_Montmorency,immeuble,elec
1.4092757368421052,1.302805,,486.6188,,Triplex,Plex,Locataire,[15000 - 20000),< 1950,< 1946,Electricite,Montmorency,Capitale-Nationale,5,Un étage,,Aucun Sous-sol ou vide sanitaire,3,Pas de Garage,Plinthes électriques,1,.,"Fenêtre, mobile, portable",Non,Aucun,Aucun,Aucun,Aucun,Non,Aucun,Aucun,Aucun,Aucun,Aucun,Aucune_VE_Aucune_VHR,Aucun,Logement,Electrique,40 gallons,Aucun,1,Frontale,Oui,Non,Oui,Electrique,25 à 50 %,pre-1945,2_Montmorency,triplex,elec
1.0321124563636364,1.255073,,468.79012,,Maison individuelle,Maison,Proprietaire,[20000 - 25000),[1990 - 2000),[1986 - 2013),Electricite,Laurentides,Lanaudière,9,Deux étages,[2000 - 2500),Sous sol 6 pied,2,Garage chauffé à électricité,"Unités convecteurs, plancher ou plafond radiant",2,.,Murale,Non,Aucun,Aucun,Aucun,Aucun,Non,Aucun,Aucun,Aucun,Aucun,Aucun,Aucune_VE_Aucune_VHR,Aucun,Logement,Electrique,60 gallons,1,2,Frontale,Oui,Oui,Oui,Electrique,Plus de 50 %,1986-2012,1_Laurentides,individuelle,elec
0.8998915873493976,3.9827311,,1487.6147,,Maison individuelle,Maison,Locataire,,[1980 - 1990),[1971 - 1986),Electricite,Montmorency,Saguenay-Lac-Saint-Jean,5,Deux étages,,Sous sol 6 pied,1,Pas de Garage,Plinthes électriques,1,.,"Fenêtre, mobile, portable",Non,Aucun,Aucun,Aucun,Aucun,Non,Aucun,Aucun,Aucun,Aucun,Aucun,Aucune_VE_Aucune_VHR,Aucun,Logement,Electrique,Ne sait pas,1,1,Traditionnelle,Oui,Oui,Oui,Electrique,0%,1971-85,2_Montmorency,individuelle,elec
2.2561262941176468,1.1894575,,444.28165,,Collective,Collective,Locataire,[5000 - 10000),< 1950,< 1946,Electricite,Richelieu,Montérégie,4,Un étage,[1 - 500),Aucun Sous-sol ou vide sanitaire,1,Pas de Garage,Plinthes électriques,1,5,"Fenêtre, mobile, portable",Non,Aucun,Aucun,Aucun,Aucun,Non,Aucun,Aucun,Aucun,Aucun,Aucun,Aucune_VE_Aucune_VHR,Aucun,Logement,Electrique,Ne sait pas,Aucun,1,Traditionnelle,Oui,Non,Oui,Electrique,0%,pre-1945,4_Richelieu,immeuble,elec
0.8447929790575918,1.2421678,,463.96981,,Collective,Collective,Locataire,[5000 - 10000),[2000 - 2010),[1986 - 2013),Electricite,Richelieu,Montérégie,4,Un étage,,Aucun Sous-sol ou vide sanitaire,1,Pas de Garage,Plinthes électriques,1,6,"Fenêtre, mobile, portable",Non,Aucun,Aucun,Aucun,Aucun,Non,Aucun,Aucun,Aucun,Aucun,Aucun,Aucune_VE_Aucune_VHR,Aucun,Logement,Electrique,40 gallons,1,1,Traditionnelle,Oui,Oui,Oui,Electrique,0%,1986-2012,4_Richelieu,immeuble,elec
1.0321124563636364,0.8660711,,323.49158,,Maison individuelle,Maison,Locataire,[15000 - 20000),[2010 - 2020),[1986 - 2013),Electricite,Laurentides,Lanaudière,4,Un étage,,Aucun Sous-sol ou vide sanitaire,2,Pas de Garage,Plinthes électriques,1,.,"Fenêtre, mobile, portable",Non,Aucun,Aucun,Aucun,Aucun,Non,Aucun,Aucun,Aucun,Aucun,Aucun,Aucune_VE_Aucune_VHR,Aucun,Logement,Electrique,60 gallons,1,1,Frontale,Oui,Oui,Oui,Electrique,1 à 24 %,1986-2012,1_Laurentides,individuelle,elec
1.0945813006993006,1.8907523,,706.22664,,Collective,Collective,Locataire,[5000 - 10000),[2000 - 2010),[1986 - 2013),Electricite,Laurentides,Lanaudière,4,Un étage,[500 - 1000),Aucun Sous-sol ou vide sanitaire,2,Pas de Garage,Plinthes électriques,1,6,"Fenêtre, mobile, portable",Non,Aucun,Aucun,Aucun,Aucun,Non,Aucun,Aucun,Aucun,Aucun,Aucun,Aucune_VE_Aucune_VHR,Aucun,Logement,Electrique,60 gallons,1,1,Traditionnelle,Oui,Oui,Oui,Electrique,0%,1986-2012,1_Laurentides,immeuble,elec
1.1564316825396825,1.1993188,,447.96503,,Collective,Collective,Locataire,[5000 - 10000),[1980 - 1990),[1971 - 1986),Electricite,Montmorency,Saguenay-Lac-Saint-Jean,3,Un étage,[500 - 1000),Aucun Sous-sol ou vide sanitaire,1,Pas de Garage,Plinthes électriques,1,8,"Fenêtre, mobile, portable",Non,Aucun,Aucun,Aucun,Aucun,Non,Aucun,Aucun,Aucun,Aucun,Aucun,Aucune_VE_Aucune_VHR,Aucun,Logement,Electrique,40 gallons,1,1,Traditionnelle,Oui,Non,Oui,Electrique,0%,1971-85,2_Montmorency,immeuble,elec
1.0945813006993006,1.0200707,,381.01294,,Collective,Collective,Proprietaire,[5000 - 10000),[2000 - 2010),[1986 - 2013),Electricite,Laurentides,Outaouais,4,Un étage,[500 - 1000),Aucun Sous-sol ou vide sanitaire,2,Pas de Garage,Plinthes électriques,1,6,Murale,Non,Aucun,Aucun,Aucun,Aucun,Non,Aucun,Aucun,Aucun,Aucun,Aucun,Aucune_VE_Aucune_VHR,Aucun,Logement,Electrique,40 gallons,1,1,Frontale,Oui,Oui,Oui,Electrique,Plus de 50 %,1986-2012,1_Laurentides,immeuble,elec
1.0945813006993006,1.1702773,,437.11754,,Collective,Collective,Proprietaire,[5000 - 10000),[2010 - 2020),[1986 - 2013),Electricite,Laurentides,Laval,4,Un étage,,Aucun Sous-sol ou vide sanitaire,1,Pas de Garage,Plinthes électriques,1,12,Murale,Non,Aucun,Aucun,Aucun,Aucun,Non,Aucun,Aucun,Aucun,Aucun,Aucun,Aucune_VE_Aucune_VHR,Aucun,Logement,Ne sait pas,Ne sait pas,Aucun,1,Traditionnelle,Oui,Oui,Oui,Electrique,Ne sait pas,1986-2012,1_Laurentides,immeuble,elec
0.9239194941995359,0.976209,,364.62987,,Maison individuelle,Maison,Proprietaire,[20000 - 25000),[2000 - 2010),[1986 - 2013),Electricite,Richelieu,Montérégie,7,Deux étages,[1000 - 1500),Sous sol 6 pied,4,Garage non chauffé,Plinthes électriques,2,.,Murale,Non,Aucun,Aucun,Aucun,Aucun,Non,Aucun,Aucun,Aucun,Aucun,Aucun,Aucune_VE_Aucune_VHR,Aucun,Logement,Electrique,60 gallons,1,2,Frontale,Oui,Oui,Oui,Electrique,25 à 50 %,1986-2012,4_Richelieu,individuelle,elec
1.0321124563636364,1.0227155,,382.00081,,Maison individuelle,Maison,Proprietaire,[15000 - 20000),[1980 - 1990),[1986 - 2013),Electricite,Laurentides,Laval,6,Deux étages,,Sous sol 6 pied,5 et plus,Pas de Garage,Plinthes électriques,2,.,Murale,Non,Aucun,Aucun,Aucun,Aucun,Non,Aucun,Aucun,Aucun,Aucun,Aucun,Aucune_VE_Aucune_VHR,Aucun,Logement,Electrique,40 gallons,1,2,Frontale,Oui,Oui,Oui,Electrique,Plus de 50 %,1986-2012,1_Laurentides,individuelle,elec
0.8850956999999999,0.977252,,365.01946,,Maison individuelle,Maison,Proprietaire,,,,Electricite,Richelieu,Centre-du-Québec,6,Trois étages et plus,,Sous sol 6 pied,2,Garage chauffé à électricité,Plinthes électriques,1,.,Murale,Oui,Exterieur,Ete_Automne,Augmentation,Aucun,Non,Aucun,Aucun,Aucun,Aucun,Aucun,Aucune_VE_Aucune_VHR,Aucun,Logement,Electrique,Ne sait pas,Aucun,1,Traditionnelle,Oui,Oui,Oui,Electrique,25 à 50 %,pre-1945,4_Richelieu,individuelle,elec
,1.1363995,,424.46362,,Collective,Collective,Locataire,[10000 - 15000),,,Electricite,Richelieu,Montérégie,3,Un étage,,Aucun Sous-sol ou vide sanitaire,2,Pas de Garage,"Unités convecteurs, plancher ou plafond radiant",1,6,"Fenêtre, mobile, portable",Non,Aucun,Aucun,Aucun,Aucun,Non,Aucun,Aucun,Aucun,Aucun,Aucun,Aucune_VE_Aucune_VHR,Aucun,Logement,Electrique,40 gallons,1,1,Traditionnelle,Oui,Non,Oui,Electrique,Plus de 50 %,,4_Richelieu,immeuble,elec
1.3475854999999999,0.6467094,,241.55644,,Maison individuelle,Maison,Proprietaire,,[1950 - 1960),[1946 - 1971),Electricite,Laurentides,Outaouais,5,Deux étages,[500 - 1000),Sous sol 6 pied,1,Pas de Garage,Plinthes électriques,1,.,"Fenêtre, mobile, portable",Non,Aucun,Aucun,Aucun,Aucun,Non,Aucun,Aucun,Aucun,Aucun,Aucun,Aucune_VE_Aucune_VHR,Aucun,Logement,Electrique,60 gallons,1,1,Traditionnelle,Oui,Oui,Oui,Electrique,25 à 50 %,1946-70,1_Laurentides,individuelle,elec
1.0945813006993006,1.2785962,,477.57643,,Collective,Collective,Locataire,[10000 - 15000),[2010 - 2020),[1986 - 2013),Electricite,Laurentides,Lanaudière,5,Un étage,[1000 - 1500),Aucun Sous-sol ou vide sanitaire,2,Pas de Garage,Plinthes électriques,1,4,Murale,Non,Aucun,Aucun,Aucun,Aucun,Non,Aucun,Aucun,Aucun,Aucun,Aucun,Aucune_VE_Aucune_VHR,Aucun,Logement,Electrique,60 gallons,Aucun,1,Traditionnelle,Oui,Oui,Oui,Electrique,Plus de 50 %,1986-2012,1_Laurentides,immeuble,elec
1.048262105263158,1.6972066,,633.93419,,Collective,Collective,Locataire,,,,Electricite,Montmorency,Capitale-Nationale,3,Un étage,[1000 - 1500),Aucun Sous-sol ou vide sanitaire,2,Pas de Garage,Plinthes électriques,1,NSP/NRP,Murale,Non,Aucun,Aucun,Aucun,Aucun,Oui,Creusee_Exterieur,Non,Non,Oui,Ne sait pas,Aucune_VE_Aucune_VHR,Aucun,Aucun,Aucun,Non definit,Aucun,1,Frontale,Oui,Oui,Oui,Electrique,Plus de 50 %,post-2012,2_Montmorency,immeuble,elec
1.0321124563636364,1.0227155,,382.00081,,Maison individuelle,Maison,Proprietaire,[15000 - 20000),[2000 - 2010),[1986 - 2013),Electricite,Laurentides,Laval,6,Deux étages,,Sous sol 6 pied,,Garage chauffé à électricité,Plinthes électriques,1,.,Murale,Non,Aucun,Aucun,Aucun,Aucun,Non,Aucun,Aucun,Aucun,Aucun,Aucun,Aucune_VE_Aucune_VHR,Aucun,Logement,Electrique,Ne sait pas,1,1,Frontale,Oui,Oui,Oui,Electrique,1 à 24 %,1986-2012,1_Laurentides,individuelle,elec
0.9713030659340659,1.2075857,,451.05285,,Maison individuelle,Maison,Proprietaire,[35000 - 40000),< 1950,< 1946,Electricite,Montmorency,Capitale-Nationale,9,Trois étages et plus,[2500 - 3000),Vide sanitaire moins 6 pieds,5 et plus,Pas de Garage,Plinthes électriques,2,.,"Fenêtre, mobile, portable",Non,Aucun,Aucun,Aucun,Aucun,Non,Aucun,Aucun,Aucun,Aucun,Aucun,Aucune_VE_Aucune_VHR,Aucun,Logement,Electrique,40 gallons,Aucun,2,Traditionnelle,Oui,Oui,Oui,Electrique,Plus de 50 %,pre-1945,2_Montmorency,individuelle,elec
0.9733639469026549,1.1794292,,440.53592,,Maison individuelle,Maison,Proprietaire,[15000 - 20000),[1980 - 1990),[1971 - 1986),Electricite,Laurentides,Outaouais,6,Deux étages,[1500 - 2000),Sous sol 6 pied,2,Pas de Garage,Plinthes électriques,3 et plus,.,Murale,Oui,Exterieur,Ete_Automne,Augmentation,Aucun,Non,Aucun,Aucun,Aucun,Aucun,Aucun,Aucune_VE_Aucune_VHR,Aucun,Logement,Electrique,40 gallons,1,4 et plus,Traditionnelle,Oui,Oui,Oui,Electrique,Plus de 50 %,1971-85,1_Laurentides,individuelle,elec
